#{"t_start": 1689189263.3832843, "env_id": null}
r,l,t
153,480,1698.291589
114,480,1702.523275
111,480,1706.985346
105,480,1711.245953
90,480,1715.697052
150,480,1720.528135
147,480,1725.087945
93,480,1729.489176
57,480,1733.749784
126,480,1738.084195
99,480,1742.489417
150,480,1747.217777
141,480,1752.584425
126,480,1756.906868
126,480,1761.330043
78,480,1765.688389
159,480,1770.256175
135,480,1774.639456
120,480,1779.346869
120,480,1784.099164
117,480,1788.528321
93,480,1792.901628
165,480,1797.15725
96,480,1801.456754
120,480,1805.772215
201,480,1810.110615
168,480,1814.291437
102,480,1818.565011
123,480,1822.798691
147,480,1827.14507
171,480,1831.311929
162,480,1835.613427
147,480,1840.905279
141,480,1845.499994
108,480,1849.810471
147,480,1854.061102
123,480,1858.461338
138,480,1862.822676
117,480,1867.14911
111,480,1871.492497
192,480,1875.991467
156,480,1880.39968
156,480,1884.797922
126,480,1889.116374
159,480,1893.607367
171,480,1898.086392
165,480,1903.00125
153,480,1907.326685
168,480,1911.752854
159,480,1916.331608
111,480,1920.617152
156,480,1925.170975
138,480,1929.7617
153,480,1935.462457
153,480,1939.88962
225,480,1944.581077
144,480,1949.116949
156,480,1953.638858
117,480,1958.561698
171,480,1963.881472
138,480,1968.987821
237,480,1973.489783
156,480,1978.25903
204,480,1984.062515
120,480,1989.595718
141,480,1994.190434
180,480,1998.933751
222,480,2098.986238
195,480,2103.349571
177,480,2107.845549
141,480,2112.242801
168,480,2116.738772
141,480,2121.335481
171,480,2125.85041
84,480,2130.292532
180,480,2134.757595
186,480,2139.759222
162,480,2144.507527
132,480,2149.042401
198,480,2153.475547
141,480,2158.102177
252,480,2162.729804
129,480,2167.261687
189,480,2171.768636
216,480,2176.377316
237,480,2180.947095
183,480,2185.546797
180,480,2190.098628
129,480,2194.586626
180,480,2199.357873
225,480,2204.180975
183,480,2208.74178
234,480,2213.316548
129,480,2217.811531
186,480,2222.350395
228,480,2226.874298
228,480,2231.405184
177,480,2235.884209
216,480,2240.490896
156,480,2245.014796
207,480,2249.611517
201,480,2254.202231
198,480,2259.054259
225,480,2264.00203
201,480,2268.589764
201,480,2273.133253
243,480,2277.700042
198,480,2282.233922
195,480,2286.65111
225,480,2291.007462
237,480,2295.315942
285,480,2299.736124
222,480,2304.067542
273,480,2308.709137
192,480,2313.025591
210,480,2317.463725
240,480,2322.570071
219,480,2327.012194
231,480,2331.450327
210,480,2335.805682
183,480,2340.5121
264,480,2344.949236
228,480,2349.478126
189,480,2353.934211
243,480,2358.702464
204,480,2363.187471
252,480,2367.752266
186,480,2372.977296
213,480,2378.863558
255,480,2384.137458
219,480,2388.741148
177,480,2393.481473
237,480,2398.072199
234,480,2402.67589
231,480,2407.125991
198,480,2411.71173
228,480,2416.258573
252,480,2420.80442
231,480,2425.406115
234,480,2429.786404
276,480,2434.364163
216,480,2439.249111
198,480,2444.213828
216,480,2448.742718
240,480,2453.213764
195,480,2457.870315
240,480,2462.517889
255,480,2467.165461
219,480,2471.891824
279,480,2476.454624
225,480,2480.967558
276,480,2485.350838
225,480,2489.927601
243,480,2494.238077
270,480,2498.957459
174,480,2503.678833
231,480,2508.296488
303,480,2512.763544
270,480,2517.243566
306,480,2521.661752
255,480,2526.128809
273,480,2530.527049
210,480,2534.950223
213,480,2539.502052
309,480,2544.005013
264,480,2548.536895
198,480,2553.05282
255,480,2645.841792
297,480,2650.309846
288,480,2655.268586
291,480,2659.74063
258,480,2664.208683
246,480,2669.02281
279,480,2673.483882
249,480,2678.591228
309,480,2683.634745
303,480,2687.989107
270,480,2691.848779
264,480,2695.857063
276,480,2699.736692
303,480,2703.756943
279,480,2707.753256
270,480,2711.572046
300,480,2715.600278
288,480,2719.466937
258,480,2723.537055
246,480,2727.400723
273,480,2731.416984
231,480,2735.43225
240,480,2740.135674
333,480,2744.40526
291,480,2749.017924
210,480,2753.27455
315,480,2757.312747
336,480,2761.202346
261,480,2765.245537
288,480,2769.340587
198,480,2773.423672
279,480,2777.341196
330,480,2781.34948
300,480,2785.329843
273,480,2789.553543
291,480,2793.900919
366,480,2799.493967
261,480,2803.844334
303,480,2807.955343
321,480,2811.847934
312,480,2815.895151
267,480,2819.944288
288,480,2823.931661
342,480,2827.742437
327,480,2831.766676
267,480,2835.671237
312,480,2839.727393
204,480,2843.62497
279,480,2847.700077
360,480,2851.610619
312,480,2855.64786
348,480,2860.078978
348,480,2864.222896
312,480,2868.233177
375,480,2872.389062
240,480,2876.398345
312,480,2880.487411
321,480,2884.663245
270,480,2888.767271
348,480,2892.597032
381,480,2896.599332
285,480,2900.619582
396,480,2904.729594
312,480,2908.727902
360,480,2914.350868
318,480,2920.121439
357,480,2925.602784
330,480,2931.112053
285,480,2936.83176
375,480,2941.913174
342,480,2946.117933
315,480,2949.980603
327,480,2954.034765
318,480,2957.94132
342,480,2961.98351
309,480,2965.860147
435,480,2970.012046
300,480,2974.0313
348,480,2978.699816
366,480,2983.341408
369,480,2987.359663
330,480,2991.276191
369,480,2995.579686
357,480,2999.545082
273,480,3003.689034
387,480,3007.719226
297,480,3011.788345
372,480,3015.63506
360,480,3019.659303
354,480,3023.588795
321,480,3027.708812
345,480,3031.581425
363,480,3035.661517
402,480,3040.190407
345,480,3044.478939
342,480,3048.314685
408,480,3052.311996
258,480,3056.352193
354,480,3060.471211
399,480,3064.515367
297,480,3139.661778
327,480,3143.571325
390,480,3147.549688
366,480,3152.331903
324,480,3156.290318
381,480,3161.032639
351,480,3165.087797
363,480,3169.053193
348,480,3172.945787
354,480,3176.927141
402,480,3180.942405
372,480,3184.93174
396,480,3188.953984
357,480,3192.984209
327,480,3197.23285
354,480,3202.515724
369,480,3206.667622
396,480,3210.825506
357,480,3214.963441
363,480,3219.424514
387,480,3223.786851
375,480,3227.832035
324,480,3231.737592
348,480,3235.725929
363,480,3239.737203
363,480,3243.760446
369,480,3247.83555
396,480,3251.706203
396,480,3256.011691
327,480,3259.999028
384,480,3264.093082
402,480,3267.896912
375,480,3271.87328
408,480,3275.847654
378,480,3280.39749
393,480,3284.559361
411,480,3288.771099
396,480,3292.710566
402,480,3297.035004
411,480,3300.975467
300,480,3304.943857
399,480,3308.820493
417,480,3312.928509
354,480,3316.695437
426,480,3320.726658
366,480,3324.715993
390,480,3328.775139
411,480,3332.553039
423,480,3336.579273
405,480,3341.217872
381,480,3345.513385
351,480,3349.382042
387,480,3353.34345
429,480,3357.44648
405,480,3361.555493
315,480,3365.461051
429,480,3369.487286
342,480,3373.362923
372,480,3377.379185
360,480,3381.210939
408,480,3385.267095
393,480,3389.18861
429,480,3393.31358
369,480,3397.164285
414,480,3401.961458
375,480,3405.939821
435,480,3410.139592
399,480,3414.187768
399,480,3418.259881
345,480,3424.043417
402,480,3428.281087
333,480,3432.303331
408,480,3436.358489
384,480,3440.367769
309,480,3444.494735
381,480,3448.334471
432,480,3452.421542
384,480,3456.342059
402,480,3461.12527
315,480,3465.074711
420,480,3469.06604
318,480,3473.091275
402,480,3477.171367
306,480,3481.07094
402,480,3485.14006
420,480,3489.025671
411,480,3493.341134
402,480,3497.172888
351,480,3501.260957
414,480,3505.260264
357,480,3509.329384
405,480,3513.271844
399,480,3517.357918
402,480,3522.092261
366,480,3526.167364
330,480,3530.105833
375,480,3534.118105
375,480,3538.110432
378,480,3542.185536
405,480,3546.025271
369,480,3619.084403
354,480,3623.300132
414,480,3627.41513
438,480,3631.492229
348,480,3635.535416
369,480,3640.058325
381,480,3645.674309
384,480,3649.804266
426,480,3653.790609
420,480,3658.003345
315,480,3662.122331
402,480,3666.156543
372,480,3670.221675
336,480,3674.240929
381,480,3678.304064
378,480,3682.201643
348,480,3686.162055
402,480,3690.082572
414,480,3694.209538
408,480,3698.309575
399,480,3702.854424
348,480,3706.827801
390,480,3710.890937
405,480,3714.776547
375,480,3718.85963
312,480,3722.771173
426,480,3726.834308
372,480,3730.700969
384,480,3734.761113
375,480,3738.691605
399,480,3742.779674
396,480,3746.629382
390,480,3750.713461
354,480,3754.973071
396,480,3759.463068
390,480,3763.670817
354,480,3767.689074
354,480,3771.725281
435,480,3775.797394
372,480,3779.67303
369,480,3783.787031
396,480,3787.809277
417,480,3791.915298
375,480,3795.734088
402,480,3799.696493
408,480,3803.618008
420,480,3807.714056
351,480,3811.829055
324,480,3815.927096
372,480,3820.450004
375,480,3824.666731
348,480,3828.618165
402,480,3832.618469
402,480,3836.824224
333,480,3841.00305
396,480,3844.949498
375,480,3849.013632
420,480,3853.050838
384,480,3857.271553
336,480,3861.30078
411,480,3866.704332
387,480,3870.794397
396,480,3874.89643
396,480,3879.401384
378,480,3883.741779
384,480,3887.737096
405,480,3891.734408
405,480,3895.561176
339,480,3899.658224
378,480,3903.635587
387,480,3907.73363
420,480,3911.824692
384,480,3915.815023
345,480,3919.751498
390,480,3923.803665
354,480,3927.707227
378,480,3931.794298
330,480,3935.766678
387,480,3940.449157
435,480,3944.481377
411,480,3948.48567
366,480,3952.541825
393,480,3956.671782
375,480,3960.677074
345,480,3964.701314
402,480,3968.727548
399,480,3972.909368
288,480,3976.747107
384,480,3980.917954
339,480,3984.891331
411,480,3989.034254
327,480,3993.025582
393,480,3997.17449
375,480,4001.892873
324,480,4006.040782
366,480,4009.986234
363,480,4013.924704
396,480,4017.897082
375,480,4021.94825
318,480,4025.866774
390,480,4101.433713
360,480,4105.423046
414,480,4109.565969
378,480,4113.580234
423,480,4117.610459
378,480,4122.260028
429,480,4126.154615
393,480,4130.239722
375,480,4134.332747
375,480,4138.308122
381,480,4142.23964
417,480,4146.18007
417,480,4150.106574
396,480,4154.042051
384,480,4157.980521
444,480,4161.917993
387,480,4165.956198
423,480,4170.215807
357,480,4174.144303
405,480,4178.225391
366,480,4182.703418
246,480,4186.745609
411,480,4190.88554
378,480,4194.672415
393,480,4198.713613
408,480,4202.713915
384,480,4206.774058
408,480,4210.6487
414,480,4214.638032
393,480,4218.472781
363,480,4222.552871
393,480,4226.383629
378,480,4230.342045
300,480,4234.292482
372,480,4238.578024
402,480,4242.935373
342,480,4246.898775
360,480,4250.831295
357,480,4254.869466
357,480,4258.686259
387,480,4262.963822
414,480,4267.000032
393,480,4271.223738
393,480,4275.130292
384,480,4279.103669
333,480,4283.000251
405,480,4287.088319
312,480,4290.957974
336,480,4294.975231
381,480,4299.262769
357,480,4303.615132
342,480,4307.479799
408,480,4311.573853
372,480,4315.583132
408,480,4319.601388
408,480,4323.417219
417,480,4327.446414
411,480,4331.309084
333,480,4335.420094
399,480,4339.260823
390,480,4343.228218
315,480,4347.11283
366,480,4351.123109
414,480,4354.936909
393,480,4359.203504
396,480,4363.604737
348,480,4367.696794
423,480,4371.579413
339,480,4375.662496
405,480,4379.648836
312,480,4383.705991
390,480,4387.582626
417,480,4391.669696
375,480,4395.665014
369,480,4399.658338
288,480,4403.534972
396,480,4407.584178
387,480,4411.449811
411,480,4415.608689
405,480,4420.008926
384,480,4424.135924
321,480,4428.144173
411,480,4432.151458
363,480,4436.001167
426,480,4440.01643
342,480,4443.898051
402,480,4448.045961
324,480,4452.428243
360,480,4456.545237
315,480,4460.409904
297,480,4464.476032
381,480,4468.42647
408,480,4472.600309
420,480,4476.580666
387,480,4481.286085
426,480,4485.188652
402,480,4489.212927
405,480,4493.070576
411,480,4497.162636
378,480,4501.00935
423,480,4573.51476
396,480,4577.569917
396,480,4581.654995
441,480,4585.577507
357,480,4589.515977
426,480,4593.482406
429,480,4597.502655
336,480,4602.102324
390,480,4606.162469
444,480,4610.082983
399,480,4614.159087
366,480,4618.031731
414,480,4621.997163
417,480,4625.889721
405,480,4629.895012
441,480,4633.737737
390,480,4637.707124
390,480,4641.618665
426,480,4645.674822
378,480,4649.56645
435,480,4653.651494
411,480,4657.836304
411,480,4662.448971
429,480,4666.262774
393,480,4670.264112
351,480,4674.299309
372,480,4678.361449
444,480,4683.339139
402,480,4688.724738
