#{"t_start": 1709852754.262173, "env_id": null}
r,l,t
-123,480,90.313519
-819,480,90.430805
306,480,90.554316
-345,480,90.678967
-438,480,90.801236
-21,480,90.922191
270,480,91.046141
201,480,91.173314
-831,480,91.294667
-294,480,91.412537
282,480,91.530933
150,480,91.651873
-480,480,91.770237
-750,480,91.889483
165,480,92.009983
-462,480,92.158617
264,480,92.306183
-270,480,92.446282
-693,480,92.581757
-363,480,92.710759
78,480,92.840068
-351,480,92.970311
-96,480,93.096624
-285,480,93.223208
-321,480,93.348901
-450,480,93.471817
-732,480,93.596361
-576,480,93.720351
51,480,93.855965
-810,480,93.98924
-48,480,94.121847
-687,480,94.247097
-717,480,94.363745
-438,480,94.483971
-579,480,94.61001
-633,480,94.732773
-486,480,94.854291
-705,480,94.979752
-288,480,95.103381
138,480,95.223508
192,480,95.344908
-288,480,95.472241
186,480,95.593263
99,480,95.713639
-474,480,95.831403
102,480,95.950334
3,480,96.077038
-48,480,96.200028
252,480,96.320135
165,480,96.442436
-246,480,96.568617
-585,480,96.691367
-531,480,96.814406
-669,480,96.933962
150,480,97.064916
-834,480,97.220586
-405,480,97.3823
141,480,97.528099
-435,480,97.665155
15,480,97.796851
-525,480,97.923463
297,480,98.047747
114,480,98.17436
-741,480,98.297737
